order_id,order_date,ship_date,customer_id,product_id,quantity,sales,discount,profit,category,sub_category,unit_cost,list_price,customer_name,segment,region,order_month,profit_margin_pct,shipping_days
NM202404614880,2024-04-05,2024-04-09,CU0225,PR507,3,102.46,0.2,42.91,Technology,Machines,19.85,42.69,Sam Dean,Consumer,West,2024-04,41.87975795432364,4
NM202404866997,2024-04-06,2024-04-06,CU0187,PR518,8,541.2,0.0,269.2,Office Supplies,Paper,34.0,67.65,Taylor Bell,Home Office,East,2024-04,49.741315594974125,0
NM202404395197,2024-04-06,2024-04-06,CU0186,PR513,6,1066.97,0.3,-109.21000000000004,Furniture,Tables,196.03,254.04,Taylor Dean,Consumer,East,2024-04,-10.235526772074195,0
NM202404575490,2024-04-22,2024-04-22,CU0207,PR523,2,71.44,0.3,-5.86,Office Supplies,Art,38.65,51.03,Jordan Ray,Corporate,Central,2024-04,-8.202687569988802,0
NM202404461271,2024-04-28,2024-05-01,CU0016,PR511,8,807.91,0.15,306.55,Furniture,Chairs,62.67,118.81,Jordan Roy,Home Office,East,2024-04,37.9435828248196,3
NM202404202935,2024-04-22,2024-04-23,CU0239,PR524,1,67.61,0.2,1.67,Office Supplies,Art,65.94,84.51,Morgan Roy,Corporate,South,2024-04,2.4700488093477295,1
NM202404626637,2024-04-02,2024-04-09,CU0119,PR501,4,1664.1,0.6,-1189.54,Technology,Phones,713.41,1040.06,Sam Fox,Consumer,West,2024-04,-71.48248302385674,7
NM202404618795,2024-04-13,2024-04-13,CU0046,PR503,2,216.85,0.3,20.67,Technology,Phones,98.09,154.89,Morgan Bell,Corporate,South,2024-04,9.5319345169472,0
NM202404901853,2024-04-15,2024-04-16,CU0166,PR524,8,676.08,0.0,148.56,Office Supplies,Art,65.94,84.51,Jamie Ray,Consumer,Central,2024-04,21.973730919417818,1
NM202404767940,2024-04-09,2024-04-14,CU0179,PR504,3,873.5,0.6,-406.27,Technology,Accessories,426.59,727.92,Drew Bell,Home Office,South,2024-04,-46.51058958214081,5
NM202404707200,2024-04-03,2024-04-10,CU0213,PR513,1,228.64,0.1,32.61,Furniture,Tables,196.03,254.04,Drew Wood,Consumer,South,2024-04,14.262596221133661,7
NM202404697932,2024-04-16,2024-04-17,CU0031,PR512,7,3415.06,0.3,-137.86,Furniture,Tables,507.56,696.95,Jordan Dean,Consumer,South,2024-04,-4.036825121666969,1
NM202404713886,2024-04-06,2024-04-09,CU0167,PR504,5,3639.6,0.0,1506.65,Technology,Accessories,426.59,727.92,Quinn Cruz,Consumer,South,2024-04,41.396032531047375,3
NM202404776480,2024-04-28,2024-05-03,CU0058,PR513,7,1778.28,0.0,406.07,Furniture,Tables,196.03,254.04,Morgan Dean,Corporate,East,2024-04,22.8349866162809,5
NM202404740703,2024-04-26,2024-05-02,CU0140,PR518,5,304.43,0.1,134.43,Office Supplies,Paper,34.0,67.65,Jamie Roy,Home Office,East,2024-04,44.157934500542,6
NM202404551368,2024-04-16,2024-04-22,CU0085,PR510,8,1358.78,0.3,24.3,Furniture,Chairs,166.81,242.64,Riley Ray,Corporate,West,2024-04,1.7883689780538428,6
NM202404394944,2024-04-30,2024-05-06,CU0239,PR516,5,19.28,0.6,-5.119999999999997,Office Supplies,Binders,4.88,9.64,Morgan Roy,Corporate,South,2024-04,-26.556016597510357,6
NM202404245600,2024-04-18,2024-04-18,CU0102,PR510,3,291.17,0.6,-209.26,Furniture,Chairs,166.81,242.64,Riley Dean,Consumer,West,2024-04,-71.86866778857711,0
NM202404674426,2024-04-10,2024-04-13,CU0047,PR511,7,748.5,0.1,309.81,Furniture,Chairs,62.67,118.81,Morgan Shah,Consumer,East,2024-04,41.390781563126254,3
NM202404902131,2024-04-15,2024-04-17,CU0209,PR521,3,149.4,0.0,35.46,Office Supplies,Storage,37.98,49.8,Sam Lee,Corporate,Central,2024-04,23.734939759036145,2
NM202404458163,2024-04-10,2024-04-13,CU0137,PR506,2,1307.6,0.0,651.04,Technology,Accessories,328.28,653.8,Jordan Roy,Consumer,South,2024-04,49.788926277148974,3
NM202404108389,2024-04-25,2024-04-27,CU0235,PR502,4,1268.8,0.0,619.04,Technology,Phones,162.44,317.2,Sam Roy,Consumer,East,2024-04,48.78940731399748,2
NM202404254230,2024-04-22,2024-04-29,CU0197,PR508,7,1445.53,0.1,617.85,Technology,Machines,118.24,229.45,Casey Fox,Corporate,West,2024-04,42.742108430817765,7
NM202404248184,2024-04-03,2024-04-06,CU0152,PR518,7,378.84,0.2,140.84,Office Supplies,Paper,34.0,67.65,Alex Hunt,Corporate,East,2024-04,37.17664449371767,3
NM202404401901,2024-04-02,2024-04-09,CU0018,PR516,8,77.12,0.0,38.08,Office Supplies,Binders,4.88,9.64,Riley Bell,Consumer,South,2024-04,49.377593360995846,7
NM202404145456,2024-04-24,2024-04-29,CU0041,PR507,5,213.45,0.0,114.2,Technology,Machines,19.85,42.69,Sam Dean,Corporate,South,2024-04,53.50199109861795,5
NM202404624413,2024-04-24,2024-04-26,CU0120,PR503,4,557.6,0.1,165.24,Technology,Phones,98.09,154.89,Alex Wood,Corporate,East,2024-04,29.634146341463413,2
NM202404626493,2024-04-18,2024-04-22,CU0021,PR501,1,936.05,0.1,222.64,Technology,Phones,713.41,1040.06,Riley Wood,Home Office,South,2024-04,23.785054217189252,4
NM202404557435,2024-04-24,2024-04-30,CU0179,PR521,6,209.16,0.3,-18.72,Office Supplies,Storage,37.98,49.8,Drew Bell,Home Office,South,2024-04,-8.950086058519794,6
NM202404870401,2024-04-23,2024-04-24,CU0219,PR507,1,42.69,0.0,22.84,Technology,Machines,19.85,42.69,Sam Fox,Consumer,West,2024-04,53.50199109861794,1
NM202404977213,2024-04-03,2024-04-05,CU0192,PR508,4,917.8,0.0,444.84,Technology,Machines,118.24,229.45,Jamie Fox,Home Office,Central,2024-04,48.46807583351493,2
NM202404782807,2024-04-17,2024-04-22,CU0092,PR515,4,915.7,0.6,-351.42,Furniture,Bookcases,316.78,572.31,Casey Fox,Home Office,South,2024-04,-38.37719777219613,5
NM202404103941,2024-04-10,2024-04-11,CU0014,PR509,4,2252.4,0.15,907.56,Technology,Machines,336.21,662.47,Alex Lee,Corporate,South,2024-04,40.29302077783697,1
NM202404889345,2024-04-11,2024-04-13,CU0200,PR516,1,8.19,0.15,3.31,Office Supplies,Binders,4.88,9.64,Quinn Shah,Consumer,East,2024-04,40.415140415140414,2
NM202404422460,2024-04-27,2024-04-28,CU0020,PR507,7,268.95,0.1,130.0,Technology,Machines,19.85,42.69,Drew Ray,Corporate,Central,2024-04,48.33612195575386,1
NM202404398567,2024-04-19,2024-04-23,CU0226,PR518,6,405.9,0.0,201.9,Office Supplies,Paper,34.0,67.65,Quinn Ray,Consumer,East,2024-04,49.74131559497413,4
NM202404455005,2024-04-08,2024-04-15,CU0054,PR501,4,3536.2,0.15,682.56,Technology,Phones,713.41,1040.06,Casey Ray,Corporate,South,2024-04,19.3020756744528,7
NM202404804398,2024-04-12,2024-04-19,CU0220,PR522,3,106.31,0.15,40.25,Office Supplies,Storage,22.02,41.69,Drew Dean,Consumer,Central,2024-04,37.860972627222274,7
NM202404919709,2024-04-19,2024-04-20,CU0111,PR504,5,2547.72,0.3,414.77,Technology,Accessories,426.59,727.92,Riley Shah,Consumer,East,2024-04,16.280046472924813,1
NM202404842567,2024-04-30,2024-05-04,CU0188,PR516,7,67.48,0.0,33.32,Office Supplies,Binders,4.88,9.64,Quinn Lee,Home Office,South,2024-04,49.377593360995846,4
NM202404235679,2024-04-26,2024-04-26,CU0121,PR501,2,1872.11,0.1,445.29,Technology,Phones,713.41,1040.06,Sam Dean,Consumer,West,2024-04,23.785461324387995,0
NM202404188725,2024-04-22,2024-04-29,CU0144,PR507,2,76.84,0.1,37.14,Technology,Machines,19.85,42.69,Morgan Cruz,Consumer,West,2024-04,48.33420093701197,7
NM202404904789,2024-04-05,2024-04-09,CU0058,PR509,5,2981.12,0.1,1300.07,Technology,Machines,336.21,662.47,Morgan Dean,Corporate,East,2024-04,43.61011968656076,4
NM202404432540,2024-04-20,2024-04-25,CU0013,PR501,5,4680.27,0.1,1113.22,Technology,Phones,713.41,1040.06,Jamie Cruz,Consumer,Central,2024-04,23.785379903296175,5
NM202404564414,2024-04-23,2024-04-26,CU0214,PR515,7,2804.32,0.3,586.86,Furniture,Bookcases,316.78,572.31,Quinn Dean,Home Office,Central,2024-04,20.926998345409938,3
NM202404731157,2024-04-05,2024-04-07,CU0029,PR506,4,2353.68,0.1,1040.56,Technology,Accessories,328.28,653.8,Casey Hunt,Home Office,West,2024-04,44.209918085721085,2
NM202404876124,2024-04-30,2024-05-01,CU0143,PR505,4,621.57,0.2,171.49,Technology,Accessories,112.52,194.24,Riley Ray,Corporate,South,2024-04,27.58981289315765,1
NM202404132358,2024-04-28,2024-05-03,CU0207,PR511,5,594.05,0.0,280.7,Furniture,Chairs,62.67,118.81,Jordan Ray,Corporate,Central,2024-04,47.251914821984684,5
NM202404171083,2024-04-05,2024-04-06,CU0107,PR508,2,275.34,0.4,38.86,Technology,Machines,118.24,229.45,Taylor Lee,Corporate,South,2024-04,14.11345972252488,1
NM202404246398,2024-04-09,2024-04-11,CU0075,PR511,7,831.67,0.0,392.98,Furniture,Chairs,62.67,118.81,Casey Dean,Consumer,West,2024-04,47.251914821984684,2
NM202404248843,2024-04-19,2024-04-24,CU0195,PR506,1,555.73,0.15,227.45,Technology,Accessories,328.28,653.8,Riley Bell,Corporate,South,2024-04,40.92814856135173,5
NM202404418133,2024-04-19,2024-04-26,CU0033,PR524,8,540.86,0.0,13.34,Office Supplies,Art,65.94,84.51,Drew Cruz,Consumer,South,2024-04,2.4664423325814444,7
NM202404856793,2024-04-03,2024-04-03,CU0134,PR511,4,190.1,0.6,-60.58,Furniture,Chairs,62.67,118.81,Morgan Fox,Home Office,Central,2024-04,-31.86743819042609,0
NM202404988763,2024-04-16,2024-04-19,CU0137,PR524,5,380.3,0.1,50.6,Office Supplies,Art,65.94,84.51,Jordan Roy,Consumer,South,2024-04,13.305285301078095,3
NM202404686492,2024-04-19,2024-04-20,CU0164,PR523,4,204.12,0.0,49.52,Office Supplies,Art,38.65,51.03,Taylor Lee,Corporate,Central,2024-04,24.260239075053892,1
NM202404725123,2024-04-23,2024-04-30,CU0155,PR512,4,2787.8,0.0,757.56,Furniture,Tables,507.56,696.95,Sam Wood,Consumer,South,2024-04,27.174115790228853,7
NM202404582315,2024-04-13,2024-04-19,CU0205,PR507,5,181.43,0.15,82.18,Technology,Machines,19.85,42.69,Jordan Lee,Consumer,Central,2024-04,45.295706333021,6
NM202404475532,2024-04-09,2024-04-14,CU0015,PR511,5,415.83,0.3,102.48,Furniture,Chairs,62.67,118.81,Sam Wood,Consumer,East,2024-04,24.644686530553354,5
NM202404933649,2024-04-02,2024-04-03,CU0053,PR523,3,153.09,0.0,37.14,Office Supplies,Art,38.65,51.03,Alex Lee,Corporate,East,2024-04,24.260239075053892,1
NM202404110866,2024-04-25,2024-04-29,CU0132,PR504,1,582.34,0.2,155.75,Technology,Accessories,426.59,727.92,Sam Hunt,Corporate,Central,2024-04,26.745543840368168,4
NM202404764614,2024-04-12,2024-04-13,CU0237,PR505,8,1320.83,0.15,420.67,Technology,Accessories,112.52,194.24,Jordan Ray,Consumer,West,2024-04,31.84891318337712,1
NM202404715200,2024-04-14,2024-04-17,CU0150,PR520,3,29.7,0.0,14.07,Office Supplies,Paper,5.21,9.9,Riley Fox,Consumer,South,2024-04,47.37373737373737,3
NM202404652905,2024-04-09,2024-04-09,CU0116,PR516,3,24.58,0.15,9.939999999999998,Office Supplies,Binders,4.88,9.64,Jamie Wood,Home Office,East,2024-04,40.4393816110659,0
NM202404305725,2024-04-16,2024-04-18,CU0039,PR523,1,51.03,0.0,12.38,Office Supplies,Art,38.65,51.03,Quinn Roy,Consumer,East,2024-04,24.260239075053892,2
NM202404650934,2024-04-05,2024-04-08,CU0042,PR508,2,458.9,0.0,222.42,Technology,Machines,118.24,229.45,Jamie Ray,Home Office,Central,2024-04,48.46807583351493,3
NM202404526444,2024-04-28,2024-05-01,CU0158,PR507,7,254.01,0.15,115.06,Technology,Machines,19.85,42.69,Jordan Hunt,Home Office,South,2024-04,45.29742923506949,3
NM202404276075,2024-04-21,2024-04-22,CU0043,PR513,1,215.93,0.15,19.9,Furniture,Tables,196.03,254.04,Drew Ray,Corporate,South,2024-04,9.215949613300605,1
NM202404238445,2024-04-25,2024-04-25,CU0162,PR507,2,85.38,0.0,45.68,Technology,Machines,19.85,42.69,Casey Ray,Consumer,South,2024-04,53.50199109861794,0
NM202404309513,2024-04-16,2024-04-19,CU0175,PR513,8,2032.32,0.0,464.08,Furniture,Tables,196.03,254.04,Riley Fox,Consumer,Central,2024-04,22.8349866162809,3
NM202404499398,2024-04-03,2024-04-08,CU0036,PR524,2,143.67,0.15,11.79,Office Supplies,Art,65.94,84.51,Casey Fox,Corporate,Central,2024-04,8.206306118187513,5
NM202404706828,2024-04-24,2024-04-29,CU0003,PR515,7,2804.32,0.3,586.86,Furniture,Bookcases,316.78,572.31,Riley Roy,Consumer,East,2024-04,20.926998345409938,5
NM202404965738,2024-04-03,2024-04-06,CU0051,PR507,2,59.77,0.3,20.07,Technology,Machines,19.85,42.69,Drew Ray,Consumer,South,2024-04,33.57871842061235,3
NM202404642674,2024-04-13,2024-04-13,CU0070,PR519,8,63.06,0.3,5.54,Office Supplies,Paper,7.19,11.26,Casey Wood,Consumer,Central,2024-04,8.785283856644465,0
NM202404516650,2024-04-16,2024-04-23,CU0205,PR518,2,135.3,0.0,67.30000000000001,Office Supplies,Paper,34.0,67.65,Jordan Lee,Consumer,Central,2024-04,49.74131559497413,7
NM202404412207,2024-04-21,2024-04-21,CU0013,PR512,8,5575.6,0.0,1515.12,Furniture,Tables,507.56,696.95,Jamie Cruz,Consumer,Central,2024-04,27.174115790228853,0
NM202404199828,2024-04-29,2024-05-05,CU0039,PR517,1,70.75,0.2,22.89,Office Supplies,Binders,47.86,88.44,Quinn Roy,Consumer,East,2024-04,32.35335689045937,6
NM202404111886,2024-04-18,2024-04-18,CU0129,PR523,3,137.78,0.1,21.83,Office Supplies,Art,38.65,51.03,Quinn Roy,Home Office,South,2024-04,15.844099288721146,0
NM202404451075,2024-04-10,2024-04-11,CU0070,PR503,8,1239.12,0.0,454.4,Technology,Phones,98.09,154.89,Casey Wood,Consumer,Central,2024-04,36.671186002969854,1
NM202404786987,2024-04-11,2024-04-11,CU0083,PR519,8,81.07,0.1,23.55,Office Supplies,Paper,7.19,11.26,Taylor Wood,Consumer,Central,2024-04,29.048970025903543,0
NM202404367457,2024-04-27,2024-05-04,CU0187,PR507,2,76.84,0.1,37.14,Technology,Machines,19.85,42.69,Taylor Bell,Home Office,East,2024-04,48.33420093701197,7
NM202404869412,2024-04-02,2024-04-08,CU0140,PR517,1,53.06,0.4,5.2,Office Supplies,Binders,47.86,88.44,Jamie Roy,Home Office,East,2024-04,9.80022615906521,6
NM202404806609,2024-04-17,2024-04-17,CU0163,PR514,1,225.22,0.15,65.19,Furniture,Bookcases,160.03,264.97,Drew Wood,Corporate,Central,2024-04,28.945031524731373,0
NM202404552167,2024-04-26,2024-05-01,CU0017,PR501,3,2652.15,0.15,511.92,Technology,Phones,713.41,1040.06,Jamie Dean,Corporate,South,2024-04,19.3020756744528,5
NM202404459051,2024-04-23,2024-04-29,CU0176,PR501,7,6552.38,0.1,1558.5100000000002,Technology,Phones,713.41,1040.06,Taylor Roy,Consumer,East,2024-04,23.78540316648302,6
NM202404897181,2024-04-07,2024-04-11,CU0145,PR509,2,1059.95,0.2,387.53,Technology,Machines,336.21,662.47,Jamie Hunt,Corporate,South,2024-04,36.5611585452144,4
NM202404156383,2024-04-08,2024-04-14,CU0155,PR519,8,90.08,0.0,32.56,Office Supplies,Paper,7.19,11.26,Sam Wood,Consumer,South,2024-04,36.145648312611016,6
NM202404553917,2024-04-15,2024-04-22,CU0154,PR517,1,75.17,0.15,27.31,Office Supplies,Binders,47.86,88.44,Sam Lee,Consumer,South,2024-04,36.33098310496209,7
NM202404646938,2024-04-03,2024-04-06,CU0199,PR509,1,596.22,0.1,260.01,Technology,Machines,336.21,662.47,Riley Shah,Home Office,Central,2024-04,43.609741370635,3
NM202404931803,2024-04-19,2024-04-24,CU0137,PR514,1,158.98,0.4,-1.05,Furniture,Bookcases,160.03,264.97,Jordan Roy,Consumer,South,2024-04,-0.6604604352748774,5
NM202404721321,2024-04-08,2024-04-15,CU0050,PR506,4,2615.2,0.0,1302.08,Technology,Accessories,328.28,653.8,Morgan Ray,Corporate,West,2024-04,49.788926277148974,7
NM202404472922,2024-04-09,2024-04-10,CU0180,PR510,3,727.92,0.0,227.49,Furniture,Chairs,166.81,242.64,Jamie Bell,Home Office,Central,2024-04,31.25206066600726,1
NM202404567173,2024-04-19,2024-04-26,CU0071,PR504,3,873.5,0.6,-406.27,Technology,Accessories,426.59,727.92,Riley Wood,Consumer,East,2024-04,-46.51058958214081,7
NM202404549894,2024-04-26,2024-04-29,CU0178,PR510,6,1455.84,0.0,454.98,Furniture,Chairs,166.81,242.64,Drew Lee,Consumer,West,2024-04,31.25206066600726,3
NM202404928369,2024-04-22,2024-04-28,CU0107,PR510,7,1698.48,0.0,530.81,Furniture,Chairs,166.81,242.64,Taylor Lee,Corporate,South,2024-04,31.252060666007246,6
NM202404678734,2024-04-20,2024-04-21,CU0033,PR518,7,189.42,0.6,-48.58,Office Supplies,Paper,34.0,67.65,Drew Cruz,Consumer,South,2024-04,-25.646711012564673,1
NM202404776676,2024-04-15,2024-04-20,CU0214,PR503,1,154.89,0.0,56.8,Technology,Phones,98.09,154.89,Quinn Dean,Home Office,Central,2024-04,36.671186002969854,5
NM202404163274,2024-04-14,2024-04-17,CU0119,PR514,7,1483.83,0.2,363.62,Furniture,Bookcases,160.03,264.97,Sam Fox,Consumer,West,2024-04,24.505502651921045,3
NM202404266550,2024-04-26,2024-05-01,CU0083,PR515,6,2747.09,0.2,846.41,Furniture,Bookcases,316.78,572.31,Taylor Wood,Consumer,Central,2024-04,30.811149252481712,5
NM202404939435,2024-04-22,2024-04-27,CU0051,PR513,7,1066.97,0.4,-305.24,Furniture,Tables,196.03,254.04,Drew Ray,Consumer,South,2024-04,-28.60811456741989,5
NM202404606418,2024-04-30,2024-05-07,CU0151,PR523,8,163.3,0.6,-145.9,Office Supplies,Art,38.65,51.03,Jamie Dean,Home Office,Central,2024-04,-89.3447642375995,7
NM202404484984,2024-04-03,2024-04-05,CU0237,PR504,1,655.13,0.1,228.54,Technology,Accessories,426.59,727.92,Jordan Ray,Consumer,West,2024-04,34.884679376612276,2
NM202404127339,2024-04-23,2024-04-27,CU0167,PR506,1,653.8,0.0,325.52,Technology,Accessories,328.28,653.8,Quinn Cruz,Consumer,South,2024-04,49.788926277148974,4
NM202404537314,2024-04-20,2024-04-26,CU0153,PR508,4,780.13,0.15,307.17,Technology,Machines,118.24,229.45,Casey Wood,Consumer,South,2024-04,39.37420686295874,6
NM202404503428,2024-04-27,2024-05-03,CU0207,PR516,6,52.06,0.1,22.78,Office Supplies,Binders,4.88,9.64,Jordan Ray,Corporate,Central,2024-04,43.757203227045714,6
NM202404528043,2024-04-30,2024-05-06,CU0105,PR518,8,378.84,0.3,106.84,Office Supplies,Paper,34.0,67.65,Riley Fox,Consumer,East,2024-04,28.201879421391617,6
NM202404557542,2024-04-19,2024-04-20,CU0116,PR517,7,433.36,0.3,98.34,Office Supplies,Binders,47.86,88.44,Jamie Wood,Home Office,East,2024-04,22.69244969540336,1
NM202404702505,2024-04-07,2024-04-11,CU0177,PR521,1,29.88,0.4,-8.1,Office Supplies,Storage,37.98,49.8,Taylor Lee,Corporate,West,2024-04,-27.10843373493976,4
NM202404422891,2024-04-30,2024-05-02,CU0103,PR518,7,473.55,0.0,235.55,Office Supplies,Paper,34.0,67.65,Quinn Bell,Consumer,South,2024-04,49.74131559497413,2
NM202404511303,2024-04-24,2024-04-29,CU0206,PR520,2,16.83,0.0,6.41,Office Supplies,Paper,5.21,9.9,Morgan Shah,Consumer,East,2024-04,38.086749851455735,5
NM202404755442,2024-04-18,2024-04-21,CU0138,PR505,1,165.1,0.15,52.58,Technology,Accessories,112.52,194.24,Casey Dean,Home Office,South,2024-04,31.847365233192004,3
NM202404522777,2024-04-11,2024-04-14,CU0144,PR501,8,8320.48,0.0,2613.2,Technology,Phones,713.41,1040.06,Morgan Cruz,Consumer,West,2024-04,31.40684191296656,3
NM202404904780,2024-04-05,2024-04-07,CU0216,PR506,4,2353.68,0.1,1040.56,Technology,Accessories,328.28,653.8,Alex Shah,Corporate,South,2024-04,44.209918085721085,2
NM202404178157,2024-04-02,2024-04-02,CU0106,PR503,7,1084.23,0.0,397.6,Technology,Phones,98.09,154.89,Drew Hunt,Consumer,Central,2024-04,36.671186002969854,0
NM202404437613,2024-04-27,2024-04-29,CU0094,PR503,7,758.96,0.3,72.33,Technology,Phones,98.09,154.89,Casey Roy,Consumer,East,2024-04,9.530146516285443,2
NM202404188761,2024-04-13,2024-04-20,CU0240,PR502,5,1586.0,0.0,773.8,Technology,Phones,162.44,317.2,Sam Cruz,Home Office,East,2024-04,48.78940731399747,7
NM202404452257,2024-04-22,2024-04-28,CU0095,PR512,3,1777.22,0.15,254.54,Furniture,Tables,507.56,696.95,Riley Fox,Consumer,South,2024-04,14.322368643161793,6
NM202404627717,2024-04-01,2024-04-08,CU0178,PR519,6,67.56,0.0,24.42,Office Supplies,Paper,7.19,11.26,Drew Lee,Consumer,West,2024-04,36.14564831261101,7
NM202404683085,2024-04-22,2024-04-26,CU0011,PR517,7,619.08,0.0,284.06,Office Supplies,Binders,47.86,88.44,Quinn Hunt,Consumer,West,2024-04,45.884215287200355,4
NM202404153910,2024-04-24,2024-05-01,CU0144,PR517,2,159.19,0.1,63.47,Office Supplies,Binders,47.86,88.44,Morgan Cruz,Consumer,West,2024-04,39.87059488661348,7
NM202404835783,2024-04-15,2024-04-17,CU0029,PR511,8,855.43,0.1,354.07,Furniture,Chairs,62.67,118.81,Casey Hunt,Home Office,West,2024-04,41.3908794407491,2
NM202404861060,2024-04-16,2024-04-22,CU0229,PR513,8,2032.32,0.0,464.08,Furniture,Tables,196.03,254.04,Drew Bell,Corporate,Central,2024-04,22.8349866162809,6
NM202404786464,2024-04-01,2024-04-05,CU0218,PR513,6,1295.6,0.15,119.42,Furniture,Tables,196.03,254.04,Taylor Ray,Corporate,East,2024-04,9.217351034269837,4
NM202404577763,2024-04-30,2024-04-30,CU0189,PR510,7,1528.63,0.1,360.96,Furniture,Chairs,166.81,242.64,Sam Fox,Corporate,East,2024-04,23.613300798754437,0
NM202404138511,2024-04-19,2024-04-24,CU0194,PR513,5,1270.2,0.0,290.05,Furniture,Tables,196.03,254.04,Casey Bell,Consumer,West,2024-04,22.8349866162809,5
NM202404527363,2024-04-17,2024-04-23,CU0068,PR520,6,41.58,0.3,10.32,Office Supplies,Paper,5.21,9.9,Jamie Ray,Consumer,West,2024-04,24.81962481962482,6
NM202404615994,2024-04-28,2024-05-02,CU0046,PR513,4,1016.16,0.0,232.04,Furniture,Tables,196.03,254.04,Morgan Bell,Corporate,South,2024-04,22.8349866162809,4
NM202404909040,2024-04-09,2024-04-16,CU0067,PR503,4,619.56,0.0,227.2,Technology,Phones,98.09,154.89,Jamie Hunt,Corporate,East,2024-04,36.671186002969854,7
NM202404357627,2024-04-24,2024-04-26,CU0135,PR523,5,255.15,0.0,61.9,Office Supplies,Art,38.65,51.03,Quinn Lee,Consumer,East,2024-04,24.26023907505389,2
NM202404309040,2024-04-09,2024-04-16,CU0026,PR501,5,4160.24,0.2,593.19,Technology,Phones,713.41,1040.06,Casey Roy,Consumer,South,2024-04,14.258552391208202,7
NM202404153075,2024-04-29,2024-05-04,CU0112,PR521,6,209.16,0.3,-18.72,Office Supplies,Storage,37.98,49.8,Alex Hunt,Corporate,South,2024-04,-8.950086058519794,5
NM202404422190,2024-04-24,2024-04-24,CU0077,PR506,4,1046.08,0.6,-267.04,Technology,Accessories,328.28,653.8,Alex Lee,Corporate,South,2024-04,-25.52768430712757,0
NM202404389198,2024-04-03,2024-04-03,CU0193,PR518,7,473.55,0.0,235.55,Office Supplies,Paper,34.0,67.65,Sam Shah,Consumer,East,2024-04,49.74131559497413,0
NM202404195631,2024-04-12,2024-04-13,CU0240,PR515,1,572.31,0.0,255.53,Furniture,Bookcases,316.78,572.31,Sam Cruz,Home Office,East,2024-04,44.64887910398211,1
NM202404437827,2024-04-15,2024-04-22,CU0053,PR502,6,1903.2,0.0,928.56,Technology,Phones,162.44,317.2,Alex Lee,Corporate,East,2024-04,48.78940731399747,7
NM202404461787,2024-04-08,2024-04-14,CU0041,PR511,1,100.99,0.15,38.32,Furniture,Chairs,62.67,118.81,Sam Dean,Corporate,South,2024-04,37.94435092583424,6
NM202404468748,2024-04-25,2024-05-01,CU0044,PR522,6,250.14,0.0,118.02,Office Supplies,Storage,22.02,41.69,Quinn Bell,Home Office,Central,2024-04,47.18157831614296,6
